,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,2030-2039,2040-2049,2050-2059,2060-2069,2070-2079,2080-2089,2090-2099,uuid
11883,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,74193738-2d3f-4883-8f55-8b55e055f493
11884,0.38676929877184,0.146130933500828,0.298779087035513,0.181362413339517,0.169347440522228,0.168431694704938,0.113968395459711,0.110728827948622,0.108962110418936,0.108804035810353,0.0645064155851687,0.0641877791837647,317d660a-f1c4-48ce-9f79-57f42e615f4a
11885,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,a5f30cc4-4ac9-4880-b078-ceeb5e8dc31b
11886,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,e451a4bb-b9f7-4e18-8bac-c8607c03afeb
11887,0.0149975461164901,0.0082788013678448,0.0073279236558073,0.0075199115786833,0.0055426873482988,0.0042301169856501,0.0038115308451165,0.0050956571445828,0.0036727797408387,0.0034769444971114,0.0038878131921743,0.0029824168222574,0c7d2a74-76a7-43ab-9ef9-437980461939
11888,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,4c402c00-7762-4f45-af55-9249d86e0f62
11889,0.0149975461164901,0.0082788013678448,0.0073279236558073,0.0075199115786833,0.0055426873482988,0.0042301169856501,0.0038115308451165,0.0050956571445828,0.0036727797408387,0.0034769444971114,0.0038878131921743,0.0029824168222574,b28ecb3f-ef24-4205-a4b7-dabca5839504
11890,0.0020687695690394,0.0019959502340701,0.0017280705169448,0.003381288937923,0.0026210881187595,0.0018665013417001,0.0024522337123309,0.0015436411670848,0.0016867489235786,0.0029499128754187,0.0029592059791369,0.0020750250008173,b9c209c7-ebda-427a-987d-0658ba09e5d9
11891,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,0f4ba063-98ff-4c2c-8d66-97d2f5446611
11892,0.0198751605390158,0.0082870168766868,0.0104313850340255,0.0187619663169192,0.0405312488298684,0.0252227020196246,0.0143071078141788,0.0051085762212407,0.0150584286534155,0.0275682219099592,0.0288505567975769,0.0099607157055979,e8454cdb-dd83-422c-a31b-0f0c5a7d4407
