,lat,lng,zip_code,uuid
7621,40.8481,-74.5726,7869,08f101cb-b95d-4f5a-bc6f-6faa2444fbc8
7622,40.7229,-74.3006,7041,abae4f06-c4ea-4978-82af-37180096af96
7623,39.5016,-75.0264,8360,290772cc-b50f-43d1-abd4-b41f20749785
7624,41.8368,-73.1283,6790,f1fdd3b5-1e4f-41be-b35b-d11970d8abff
7625,42.5021,-71.2027,1803,b5f5d96c-4e2b-48d2-ba9f-59e75f637fb1
7626,41.687,-72.7308,6111,343d92d6-eb40-4102-9e35-108033a584cd
7627,42.1844,-71.1953,2062,ed2f7a0c-be0f-436b-a8ed-0565ae1bf401
7628,39.8885,-75.1173,8030,5a9a4a57-91dc-4818-9862-bf118d006d18
7629,42.1194,-71.1021,2072,9bd795de-c66d-4733-be96-f0eef23e7993
7630,41.7676,-71.4674,2920,26afc771-6fc3-4f59-b98c-1ce724d9df89
7631,40.2135,-74.5716,8691,f60ea2bd-c976-4668-9dfb-723b5c6a74b0
7632,41.7688,-72.508,6040,b047b8bd-6950-44c2-9c23-844afbbab69b
7633,40.6751,-74.4292,7922,5ac63cb8-907e-489f-bf79-fa1de2ba3d69
7634,41.0502,-73.6235,6830,799b169c-27d4-4f0e-b395-93de0cd3e762
7635,30.0096,-90.0651,70182,a8fc9e7f-0748-40b6-b5c4-8a4ab91f5b5f
7636,40.8475,-74.4826,7950,a1987cd7-3158-4855-92f2-fb056813b0aa
7637,41.5955,-73.0808,6779,b894a034-66cd-4534-8709-f3e2f9cc585e
7638,41.0502,-73.6235,6830,94e2387c-db75-4e9a-94ab-70592811d973
7639,41.0502,-73.6235,6830,044d70b4-0c92-48cc-8851-8625bbb62d52
7640,41.0876,-73.5444,6905,1a9e2e05-6511-46ac-a634-4826518b2994
7641,41.3068,-72.9252,6510,27a78ed0-ca0e-4ffa-b48d-f8d0beac59af
7642,43.8594,-70.0998,4032,389185cf-9848-4253-8be8-0bacef0c6639
7643,39.9235,-74.4092,8759,60c72421-4535-4b08-a445-acdb40439063
7644,28.6125,-81.4986,32710,7ac8f110-8977-40fd-9692-fb5764cc8af7
7645,44.5517,-69.6322,4903,785d7957-aab1-4acc-b218-24e6c42a3352
7646,38.9876,-74.9167,8204,2c367f5a-e029-418a-9f4d-8ed05cde8f08
7647,39.8445,-74.9532,8043,e55feabb-9483-4f65-acb9-bbb0942079d3
7648,40.7808,-74.0651,7094,aacd0da7-ce2a-4a25-a666-4d4f055bb2e2
7649,42.3203,-71.4404,1701,ea91813f-29aa-48c5-a886-bdc1d7eb7096
7650,33.1584,-117.3497,92018,bef33071-e08d-41a4-ae7d-b8c17790434c
7651,32.7284,-97.1166,76019,b8763878-2999-48e5-9d94-aa1064ba2e74
7652,41.1872,-74.4961,7462,fd46e2b7-96dd-4acc-bb22-daeefda64c1a
7653,34.0647,-118.0838,91772,d5b224d9-5e65-452f-9c32-b52d1b524c7f
7654,40.3679,-74.6543,8540,20a444b4-2e76-4649-8253-2570a9d2f36e
7655,40.8825,-74.3043,7004,37eb0e55-ade3-473f-91db-6f0daf37af79
7656,39.8786,-74.8969,8053,46221d23-b40c-4beb-8fce-fac8d6751fb5
7657,40.252,-74.5126,8520,bcaf6f5f-deb9-4249-a977-dad59da0e6e3
7658,40.6988,-74.3248,7081,c4f2bd75-4395-4da2-a3cc-e97eb18a7ac0
7659,41.7141,-70.1529,2660,aebdf1a6-e6cd-46f8-8a7b-d65d0cb1ad3b
7660,43.248,-71.5112,3301,c06772c3-7191-4f84-a7b5-d26779b7afd1
7661,42.4841,-71.4379,1720,643915d5-3208-4f0f-a1a5-49b8f98f881f
7662,41.3223,-72.861,6513,e176295b-cfc5-45e1-994a-734adda9d170
7663,42.3435,-71.1227,2446,2bbabca4-507a-48a8-a7bc-ab6750ddfd52
7664,39.8934,-75.0387,8033,1d111a21-9693-4bf0-a720-c7a6d7ca847f
7665,41.3514,-72.1063,6320,29823033-f12f-4314-9c50-c202487e4e5d
7666,32.948,-111.516,85228,ab030e6a-936e-4829-92cf-18b54e812613
7667,41.2803,-72.8732,6512,6b5b01a4-ca21-44d1-a36e-4e75cd4287f4
7668,39.948,-74.9047,8054,70441a7e-0374-4c16-b55e-feaa4666f11d
7669,39.8786,-74.8969,8053,7cf4e73d-dad9-46e8-ae2f-0796f6ff45ca
7670,41.4668,-73.3928,6804,1a2a51bf-f7ee-449a-9b76-bcfdc0d19a3f
7671,41.9019,-73.136,6094,d805cc5f-0d11-4753-8c26-201d4e36f2d1
7672,42.5685,-70.8619,1915,b1d3aae1-1f45-40b7-876d-a63220cda53d
7673,41.915,-72.453,6029,ac6a892e-4a33-41d2-815c-f993313520ef
7674,40.4995,-74.629,8844,975d0e8e-316f-4ac3-ae61-1ae6a946989b
7675,39.6981,-75.4502,8069,5c9fe4a5-4380-455f-9b70-73e35543e736
7676,42.5924,-71.8176,1420,70c33344-346c-4cdb-b8e5-c12d2fa3fbae
7677,41.0941,-73.4328,6854,b75bb43d-adf0-4eef-bf49-f4afcf474aa1
7678,43.7142,-70.3494,4092,c79840e3-c675-4ba4-a7be-ba22fe6378ff
7679,41.3808,-72.8559,6473,9a8bb693-9eef-45cc-8dfe-e3567f768c1a
7680,41.8596,-72.6791,6095,e00a0d48-51cd-42aa-bb20-dba0d7fab8ef
7681,33.2782,-111.3638,85218,272d067e-4126-4085-949a-487763b93583
7682,33.4198,-111.5733,85220,682adb66-35a1-4890-af10-15e9daa721d7
7683,41.7688,-72.508,6040,5a566b37-3f4b-4fac-8844-2a620b747b35
7684,42.5915,-71.3555,1824,fce492e8-aa3f-4a07-926f-f716b8570a26
7685,44.3261,-69.698,4330,1b8f0904-ca2e-49e2-b039-de78fafa153c
7686,42.0775,-71.4736,2019,a1924a84-788a-413f-855e-cdb478914431
7687,44.3261,-69.698,4330,58725d8f-03b4-4634-a366-bfb77403c744
7688,42.6464,-71.1647,1810,32c2e3fb-14b7-4cf7-9395-d24f13d09e28
7689,33.77,-84.2825,30031,c9841e2a-6a62-4227-8ef8-7a52257b374d
7690,42.3132,-71.22,2464,d01f4fc7-cca6-461e-9048-d076b6948ec3
7691,39.757,-75.3338,8085,141ee33f-eeca-475b-98d3-3267fc9d0d34
7692,40.8835,-74.2057,7424,545612c9-e869-4293-8c21-527dbb29e704
7693,40.8835,-74.2057,7424,d1562f3c-385c-4991-b201-3ae9f29c8084
7694,40.7334,-74.1735,7102,4b8afe02-46f0-4b45-833a-5e27b42dd14a
7695,40.5832,-74.2709,7001,1ce9f733-3804-4362-81c9-212230c448ea
7696,40.9126,-74.171,7501,bda0a90c-2a24-49cf-a41b-96df69e2576f
7697,40.2267,-74.7402,8609,837f62fc-da84-4308-89b9-01374f4c3d55
7698,42.8551,-71.5193,3054,f31c9dd4-804d-4b15-8676-9e6233499bcf
7699,43.6369,-72.9375,5701,fd85c333-3c39-41e5-a2a7-e8a3084b38ea
7700,41.0531,-73.5379,6901,9aa23d9a-21d8-4b14-bbbf-c0d831cbe3ff
7701,42.2036,-71.0017,2184,e2a36f52-f60b-493d-bcbe-3b38eb494276
7702,41.0531,-73.5379,6901,2c466f7d-3eb9-4b94-b5b5-efad7706cb9f
7703,40.7453,-74.032,7030,bf43c91b-c46a-4ba7-8579-8917ceacf478
7704,18.4456,-66.26,951,c43d244b-7685-4b57-8794-2891c775ab71
7705,40.4118,-74.2499,7747,d81d9c81-d049-4fac-be11-9fdc32f830b1
7706,41.1454,-73.3462,6880,b2e33dac-e9b4-44b3-98ee-e61fd19ff390
7707,42.2859,-71.7148,1545,69beea6b-3b7d-4d5d-a663-c7c2360ba7a9
7708,41.0131,-74.1259,7463,5a20811b-251e-4973-a8e5-e2963a9ca0f3
7709,40.2205,-74.0818,7753,21740bfd-b7b2-4437-9e93-6bc82d6f4649
7710,42.0159,-71.2194,2048,7ac55c61-c555-4da6-9d1b-bec2330c178d
7711,39.948,-74.9047,8054,8b1690ef-8265-4a23-a46f-efed768d1028
7712,39.948,-74.9047,8054,54c49957-41d5-4a95-9c8f-d34195ee8364
7713,41.2857,-72.7978,6405,6a02f789-ff39-4dff-b6f6-3b13d7c5329f
7714,40.8825,-74.3043,7004,398bc157-9cc5-4fb4-9b70-1f869a827ac2
7715,40.4244,-74.1742,7730,15c05f69-56d3-4956-9bb7-e1338f0bde10
7716,41.4267,-72.9138,6518,aec41f8b-e292-4330-9fd1-1dc1b3650e38
7717,44.4872,-73.2278,5401,06c4952f-2fa2-457a-95d0-16ab1570eadb
7718,41.7067,-71.3871,2889,7c4d5e15-5f1b-4655-8f73-366641a79991
7719,42.3944,-71.2169,2452,35081250-82d8-4383-90a9-f35266ad6dbd
7720,41.8428,-72.7407,6002,70d17d12-8591-49b8-ac26-8efcda189670
7721,41.3788,-70.5416,2539,6ae80c60-35c4-437e-8be6-2de09b59a535
7722,41.4267,-72.9138,6518,d165f213-d3b8-401e-ae26-88d1e91549a7
7723,42.3585,-71.13,2134,e3ab73c1-8796-4e1d-a58b-e2bc5aaa5857
7724,40.8825,-74.3043,7004,091a2146-22a2-455e-bc11-deed84c1d4ed
7725,35.7334,-81.3416,28603,c1c18853-2df5-4a1a-8608-74669a92b415
7726,40.8575,-74.1285,7055,979674e1-88fe-4611-9e4e-a5f20ed97426
7727,42.3585,-71.13,2134,a205d547-8551-47fa-b97d-404aeb94320f
7728,42.3585,-71.13,2134,07db7a9b-9252-40a7-8626-b9529a2cb450
7729,40.0887,-105.1995,80314,7eafeaf0-5d73-4136-915b-69a69acb3dca
7730,42.3585,-71.13,2134,a70e0e98-9b08-4fa3-a81a-c91ac82d11d1
7731,42.3802,-71.1347,2138,446bdd05-555d-42e0-be2a-b060eaa9e892
7732,42.3512,-71.0614,2111,4bce85bb-b5d6-42f4-b625-5d43965bd534
7733,39.9811,-74.1578,8754,ba57b054-c0c6-4f70-8a32-04e90bc705b0
7734,40.7351,-74.0685,7306,96d54a0e-1b52-475d-b174-7b95e0fbc79f
7735,40.8469,-74.1593,7012,15590ba5-8c23-41fa-b21f-9179b3cbca17
7736,39.9782,-74.9415,8057,42f8697e-f634-46a1-baeb-8c02a776ded7
7737,40.7265,-74.4156,7928,0669d580-debf-413c-83f2-fde162af96f6
7738,42.4009,-71.1218,2144,d78b0794-3a75-4fa6-a24a-1d8242d5d778
7739,40.6486,-74.3455,7090,b1c180bb-f3d7-47ab-a5c5-91354c68a4b3
7740,36.1004,-80.2485,27114,d92c261a-2fad-42e3-a449-8866ebae16b8
7741,42.3002,-71.5323,1772,30f0a9d3-59b6-4623-9da9-13ee27c7da09
7742,40.7351,-74.0685,7306,c0c15aaf-aa92-4422-a339-645a276b8bb7
7743,41.2119,-73.2091,6606,e48ecc11-bb74-46e7-890a-0a71f8e4bbe2
7744,40.5945,-74.6244,8807,8e857259-2edd-4f9a-aa6b-ab9e8dcff9b3
7745,40.8595,-74.0626,7608,58babeb6-50a9-4b9d-a814-a103508683ad
7746,40.8595,-74.0626,7608,e43435dd-cc2d-4ca2-beca-3b056115a838
7747,47.2034,-122.2395,98352,2f47ffde-b04a-4cc2-bae7-fdfca0981dfe
7748,40.8256,-74.0623,7072,e55e1501-aebe-47c9-8c54-374ee4f39490
7749,40.2948,-74.6122,8550,6a3f3882-dab3-429d-98e0-e2515c186ed1
7750,40.7857,-74.3293,7039,a6862de4-2a9b-484e-a20e-98ea8d424cfa
7751,32.731,-111.896,85222,6c09929c-770d-4668-9c5a-ea980fb73552
7752,40.8553,-74.3996,7054,70cf3e6e-d4df-42fd-81ea-52d43fd94c67
7753,43.6309,-72.225,3766,164dfa14-2f7a-47ee-b827-669a4ff4e6c0
7754,41.687,-72.7308,6111,17ad5f26-a9ef-4e10-922c-953f14e189b7
7755,41.2766,-70.065,2554,cfd12071-c3c1-4fbb-a296-72256371e247
7756,40.5225,-74.2746,8861,1faf9d63-38df-463c-b317-b08d5d3661e7
7757,40.7453,-74.032,7030,a7815b98-a8bf-4796-a24d-672cf1217468
7758,41.3768,-73.4601,6810,07914c4c-79c5-4fdc-a8d3-147b35cc2c68
7759,39.8266,-75.1276,8096,4774e014-a4d5-41ce-8431-5bb937ec4280
7760,43.0695,-70.8008,3801,7ab0843b-605f-4539-9b1f-c3a96e269175
7761,39.8055,-74.9997,8021,8e9e2138-4167-4b25-90e3-c0e4c09dce9b
7762,32.731,-111.896,85222,c5efdc8d-f5da-4c01-9725-c8b3ef6d0d8e
7763,41.533,-72.7742,6450,41897e16-7380-4598-b672-9aaecf1108bf
7764,41.7484,-72.6959,6106,c687b667-d083-4900-9ed7-b3349f0d8c9a
7765,40.5659,-74.5449,8805,810a2df7-7173-45c6-abd0-70327f50a66f
7766,41.3811,-73.0868,6483,ceab0aae-cada-4562-8729-75aa7ff46098
7767,40.9164,-74.1716,7505,86bb6842-94d9-4f74-8e4a-7b1a9da21827
7768,38.9876,-74.9167,8204,6731f03a-ee1a-4483-b893-0ad1c12b35ce
7769,44.4289,-73.0926,5495,40363908-3d6d-449c-ac08-c46421e6579b
7770,40.5945,-74.6244,8807,17c5dc02-ed36-40b1-8cfe-123c9e0be172
7771,39.1128,-84.5122,45210,60bf5940-3926-41a2-a5c6-b332cd2d6367
7772,41.7073,-72.2065,6226,05a9b214-5322-4418-8b3c-e15a1b1f37e0
7773,42.2681,-71.6145,1581,8bda83dc-f605-480d-99a8-27d76dcecd4c
7774,41.2827,-73.0273,6477,ed2a90e8-3e8f-4015-aec5-88b1c2a7e076
7775,42.3933,-71.1333,2140,eccacd1d-3e90-447c-9550-7636377a9223
7776,41.1388,-73.4037,6851,7e7ce3ef-d53e-4c23-b1fa-ceb2625b0171
7777,42.5338,-70.9728,1960,40d413d4-17aa-4d74-b574-c77b6077bf50
7778,41.6821,-71.2695,2809,fd94e200-163c-4efe-bb38-a3491a82a45f
7779,41.6821,-71.2695,2809,176682b5-6c6a-4b50-a3ab-a538b0b2205d
7780,41.6821,-71.2695,2809,3b091114-4e57-421d-bb57-8d83e2d66d36
7781,40.0002,-74.9938,8077,5b4f2c4c-05bf-416e-afbf-11dbb9adcc16
7782,43.7506,-70.2845,4105,914e1231-127c-4d04-ac2e-5f09a682d4da
7783,42.2273,-71.7924,1607,d0b0ecea-e418-41d0-8ad2-3ca21401383f
7784,35.2287,-80.8458,28201,dfbe1173-33f3-40ce-9415-414c372220eb
7785,44.0965,-70.2571,4210,2b1e0870-8d8a-4647-8a55-db4322cec90a
7786,32.396,-86.3239,36101,a7cdc2e4-0183-4176-8103-d1a77e9e3b05
7787,36.086,-115.1471,89105,c038e80b-a193-43cd-9807-45333ac80c1d
7788,41.7893,-72.6669,6120,6fff88c1-94f6-4b94-abc5-ac56d9bdb942
7789,41.665,-71.0141,2747,61ea2693-51f9-420c-9e13-b11be6c2356c
7790,40.7229,-74.3006,7041,2a8c2fa5-83b0-4cfb-a3ee-0e265d4c492c
7791,40.6309,-74.5141,7059,b821197b-87d5-4b0f-8128-4f4ae86fcc59
7792,40.7563,-74.1217,7032,78892456-e1b7-4cef-b763-7e7e1731d6cc
7793,40.5013,-74.5325,8873,e75a0ed1-15be-4a4d-b615-13e7b8406fb1
7794,41.0502,-73.6235,6830,9f7d0a48-3e36-46f4-a710-5cae4418d718
7795,40.4497,-74.482,8902,9ddbbf53-90be-4acc-8667-8a32c65b0831
7796,39.8266,-75.1276,8096,f9b0d055-bcb9-4cf5-ae00-b472d8045a66
7797,39.5016,-75.0264,8360,71704ba1-bed9-440e-b969-7c2033293fc4
7798,39.3201,-74.6047,8244,e8a94846-b85f-4f71-ab06-9578fccc812f
7799,40.8318,-74.1362,7014,fb815053-582f-4382-8e60-ba05a965f741
7800,40.3182,-75.2476,18927,639952ae-c028-4e2b-908a-d8d9626c6c24
7801,40.8468,-73.9958,7650,84cdecd2-6b31-4825-afdb-37e6ff702760
7802,39.948,-74.9047,8054,2f397dae-b690-4a00-aa46-94de2c6da7a1
7803,41.687,-72.7308,6111,fe866677-61ea-4e34-bd25-caf15dc0d8cb
7804,40.6309,-74.5141,7059,5649fd70-28de-4a3c-b8b7-e1c280d79617
7805,42.1844,-71.1953,2062,c1634325-ab7f-4dd7-ba5b-ada0798aeb48
7806,40.5207,-74.8671,8822,24f4e485-7070-469f-bf87-5d05b0712b08
7807,40.6482,-74.817,8833,d115fc30-fabc-4e06-bf92-57d4be75be59
7808,42.5863,-71.4398,1886,78fa7eb8-636f-4ae4-a20d-0465126e6338
7809,40.7236,-74.1407,7105,4f88da81-f9db-4921-b2e3-291c0d4ba0d0
7810,44.0905,-70.1653,4240,c668e2c8-abb3-4384-9982-2ff888d357b6
7811,40.7083,-75.1472,8865,c3bbf32f-ed64-4f09-ab23-2dbf384eca59
7812,40.7334,-74.1735,7102,4bd8a1ec-e7c2-4b2f-a721-6ccbe5d4ea34
7813,41.3658,-71.9769,6355,ba947e73-7847-406c-8194-f2cf4d3b165c
7814,40.5013,-74.5325,8873,bacfb258-3b4a-4873-a53b-44ef17445600
7815,41.7741,-72.7035,6105,226fd56c-be65-479c-a70b-4f0b1a86cced
7816,40.9812,-74.9611,7825,f3872bc4-95c4-4e45-8ba9-703d8a4b76c2
7817,38.9808,-74.8281,8260,eb8b3c8f-5e26-4ac2-9490-8308c45024e3
7818,40.8977,-74.1545,7503,6e978586-0cb9-43b5-88fb-f5c5d8f55b68
7819,40.8481,-74.5726,7869,9428404e-1bc4-47a9-9013-266e4089fbb2
7820,32.731,-111.896,85222,1e2fcae4-c9c8-47f3-bcca-89fc77a46e19
7821,41.8204,-71.4128,2903,38cfe181-c8c1-467b-9585-ebbe5f343e92
7822,40.5539,-74.2861,7095,871cf268-5b2a-4597-a928-43a07f083f3f
7823,41.613,-72.6662,6416,0dc65b60-3534-4641-b633-367dbda8d919
7824,40.681,-74.36,7092,fa32caa7-5f18-46af-ac6b-ceb543a234cb
7825,40.7334,-74.1735,7102,9fe09eb9-a3f6-448d-a354-18bb5acfd99c
7826,39.8266,-75.1276,8096,7d315703-c125-43e1-92a1-991afc33f6be
7827,42.5209,-71.7716,1453,b87b9cf2-d589-4949-b196-af5ba3476002
7828,40.6709,-74.179,7201,53a67dd6-d2bd-4ee3-84a1-a026d50e90b7
7829,39.883,-74.9719,8003,e8f5a6a5-0317-4e45-9d84-1118a19a986e
7830,40.9188,-73.9562,7670,a6d02a8e-f48e-43ec-adf6-b4481b73409a
7831,40.7808,-74.0651,7094,0f5bf663-6cb4-4826-b3af-64db39d6bb99
7832,41.8004,-72.2476,6268,a74ae3db-7668-4d4c-826a-3c1bae7a12ef
7833,41.3068,-72.9252,6510,51a72d70-06ef-491b-b168-e823223227ff
7834,41.9062,-72.5958,6088,8fe73e99-4523-4c48-ab7e-368ecebbd0ef
7835,41.9268,-72.6555,6096,38163f6d-1677-4913-b56b-e07c32e16a0b
7836,40.5465,-74.4629,8854,6d7fbe57-c845-41cb-ae50-38928f5b7f33
7837,39.778,-75.0552,8012,2e292c6c-b182-4d7d-9f63-83d6d0cabed0
7838,40.0399,-74.1255,8723,10c99604-e12b-4aa3-a5a7-0cb5e4d61476
7839,41.6812,-72.9401,6010,4da777ff-7b71-4e21-8ec5-c005eb388165
7840,40.6751,-74.4292,7922,c53347f3-52ce-44ac-8aef-89a7c1ab1575
7841,41.9268,-72.6555,6096,ab4ee507-2c98-49bb-a728-d511c783cda4
7842,39.7857,-75.1843,8051,fe7dbda3-815c-4660-8d47-390a71efc5a2
7843,41.3808,-72.8559,6473,b8876510-6fa4-4128-a794-df4f69573d2d
7844,40.5465,-74.4629,8854,b3f53e6d-f492-4965-bdb5-a27fcbd0f924
7845,41.7491,-72.6088,6118,b7a40035-b91e-402e-90b8-0973887fbacf
7846,39.948,-74.9047,8054,0e8712eb-5b44-4cdc-8846-8f8442ec2374
7847,39.5115,-75.4437,8079,b4c6e666-2c9f-4091-8ec2-574b0ded10ef
7848,42.9238,-71.449,3103,74155c7d-96ec-409c-adae-2b47033648ee
7849,43.0695,-70.8008,3801,786a405c-6fe6-4279-9885-5fe7ca91f07d
7850,41.687,-72.7308,6111,97266b63-1074-4765-bd97-9c7b24abd090
7851,43.0695,-70.8008,3801,8f4ff867-6aa3-4452-9ca1-fa10acdb5825
7852,43.8219,-70.1758,4096,2504b49c-b7f0-41e3-a68d-8d14b8789976
7853,41.879,-70.6307,2360,8f5baca2-13e1-43b7-ae89-98702cc1bb1b
7854,46.8795,-102.7893,58602,c0e04d74-4dba-4ad9-9d4c-ad524df5cbc9
7855,40.8897,-74.4855,7834,ab99ec58-f7b4-4ae6-8049-2f6d1d2c12e1
7856,41.8368,-73.1283,6790,9bdb647c-16b7-4853-9826-188dfab0a228
7857,40.2267,-74.7402,8609,6890c307-24c5-485b-8931-8816985ca630
7858,41.7073,-72.2065,6226,e79db9e6-f950-4c67-9b86-2d7c014e2b81
7859,40.8825,-74.3043,7004,c08e62bd-3a1e-4a95-882f-518da7062189
7860,41.2827,-73.0273,6477,6fc00fe5-5e71-46c5-9a6f-1dc932b81fd0
7861,44.4289,-73.0926,5495,9575601d-f7fc-41f1-b42b-a199f0ac0d59
7862,39.8055,-74.9997,8021,9fcdf203-4efc-44a6-940b-e7fc402fbc01
7863,39.7363,-75.1333,8071,0b628bf8-a3d5-46d8-87f3-baba3763a40e
7864,41.7251,-72.8318,6032,9e0d8063-6c62-4da2-b5d8-bda819a7242e
7865,41.0531,-73.5379,6901,5d7d70c6-a05a-480e-b083-d6d87a238ed7
7866,40.7108,-74.2114,7112,08c3cab5-2aa7-4154-be02-760f0c60b5f4
7867,41.7665,-72.6731,6103,ebb7fa13-44e7-4511-95fb-78bd1d6e53b1
7868,40.6941,-74.2694,7083,d311dc7a-f5be-486c-bb99-3dce9c0c91b6
7869,42.5493,-71.2504,1821,2ac441a8-d7f4-4221-8b11-b54df814453f
7870,41.0941,-73.4328,6854,311bed75-a4ae-49c0-aa44-a4fa27550ed6
7871,41.1589,-73.4989,6840,664708b6-0854-4fd0-a306-2ded09efa35a
7872,41.1766,-73.2,6604,cb2cfdb6-0294-498b-98d2-31d8e125378f
7873,41.9065,-71.5244,2917,7053ae43-840a-4189-8c73-324d7925380c
7874,42.3495,-71.5482,1752,f72ed39b-814e-4098-9af9-73b7448c02f8
7875,42.4867,-71.1543,1801,ed1c0e9b-3454-4a06-90da-507c4c8ce3e0
7876,41.8122,-71.3625,2914,942f8177-0d6c-4336-9d7c-95cb0b9c8cb2
7877,42.3631,-71.1033,2139,e11e788b-10e9-4144-b452-bdf24e05695d
7878,43.0499,-76.1506,13201,e8a22132-e15f-4553-87dc-6c18f971604f
7879,42.3495,-71.5482,1752,233f177e-27f0-46db-9f3b-d3f5431c088d
7880,40.2417,-74.6936,8619,4663e92a-9bf2-4f82-9bd0-6a5db08f940a
7881,33.4198,-111.5733,85220,319456c8-1909-451d-b6c7-53cf507bdc06
7882,18.3988,-65.9524,985,9cb2f9dc-d688-4284-beab-7d6e84581dde
7883,18.3988,-65.9524,985,c42d253a-58be-4ab4-914e-2e94b80abe3b
7884,43.6954,-70.2921,4103,d4ada9b7-e41c-4079-a473-86af67d6885b
7885,39.8055,-74.9997,8021,ee0c5efd-83bb-4c5a-9097-7bdc8e449307
7886,42.1269,-71.0499,2322,c4b8b823-caeb-4f05-9a42-abda44cd978c
7887,41.0941,-73.4328,6854,3a2c37b6-8b44-4acd-8022-e8788aa7c9d2
7888,41.7904,-72.8686,6001,1b795653-97af-424b-8f5f-20c7c8d4f656
7889,41.7055,-71.4528,2886,1637fa00-9b9f-4def-b21e-0a3638cb240d
7890,40.0691,-74.8276,8016,1b18c1d9-080a-423d-8b93-d92ad39a042d
7891,40.6961,-74.2294,7205,321cf2fc-e06e-4cec-91fd-9c90bf509098
7892,40.6961,-74.2294,7205,ebb68eac-ed24-4ceb-b7e1-45cc2171d350
7893,42.1558,-72.7734,1085,f9ff29ac-4555-4af3-94a7-cb8bfe8b5ecf
7894,40.0765,-74.2021,8701,a5328d8e-73ba-47ab-aa06-019d104ce2bd
7895,39.4315,-74.5003,8201,77503170-0161-4682-b6d3-5d3244441b4d
7896,41.2803,-72.8732,6512,dabf37fd-3002-4514-b9ca-d6225478a045
7897,42.3512,-71.0614,2111,e6573f85-3b52-4271-b0a7-ea710a99a77e
7898,40.6644,-74.5775,7938,fb8240c9-122a-4a5a-b8da-8a46b1a0777b
7899,41.3768,-73.4601,6810,2071acc1-4e53-46f4-840a-ceaf56524e1d
7900,41.8596,-72.6791,6095,71203a01-fa36-4aae-996c-f36f6df8a5e8
7901,40.3132,-74.5206,8512,3a33edd5-1d93-4203-9927-d9684b6aacfa
7902,42.7902,-71.2199,3079,422f7b1a-eb8c-43b0-bbac-ee5d8841058c
7903,41.3848,-72.7787,6472,f7907a15-34cb-498c-82e2-6c85f68790ee
7904,40.2832,-74.7089,8648,44830c22-d807-44f1-a2e9-5692a990e5d5
7905,39.6375,-75.5059,8070,1b1ec9fa-97f2-48b5-ac61-c02d9c74848f
7906,39.9811,-74.1578,8754,ef61adfd-9068-46f6-9c48-afd79d10f8c5
7907,39.4315,-74.5003,8201,22652816-acd2-4133-8837-a3cb9eaf484d
7908,40.0859,-74.1164,8724,0e3f357e-5da5-445d-bf41-d3f639ea4f12
7909,39.6478,-74.9514,8094,6ff9df31-c2af-428d-9a8f-e579a62e577c
7910,39.9235,-74.4092,8759,b5a4d6c2-2c68-4bd5-8d4a-4f034cbd682b
7911,42.3496,-71.0753,2116,618c94d2-d88a-4a01-abe5-b89af81003a6
7912,34.1422,-118.3936,91614,f940fb23-14cd-485f-bdfe-b36f668e8b0d
7913,41.2075,-73.1344,6497,b0b58ddc-b8ce-413d-a8e3-92084dda3611
7914,40.7142,-74.3649,7901,23161827-81b6-4604-be9d-12c678c13ed1
7915,40.571,-74.3169,8830,4190474a-48ed-4333-baf2-161da9a6d4ff
7916,42.1968,-72.5424,1022,45a05bd1-4361-46ac-9c63-916a097db9aa
7917,40.696,-74.0853,7305,5c3622cd-eca8-44f9-8916-0143450362ec
7918,34.0924,-117.4344,92334,25c837b6-2334-40cc-a9f7-17bf1607f21d
7919,39.8445,-74.9532,8043,b5abf741-982c-46cc-98ba-d0cca254aaf9
7920,39.8786,-74.8969,8053,d4d6bbed-fe31-4af4-8594-de79b7efcb5e
7921,41.5174,-71.2762,2842,e8e85faf-d7d8-4c3b-8574-6bf294fc9c25
7922,40.696,-74.0853,7305,85bbc874-2c77-4691-98c7-5109be1eda3b
7923,40.7351,-74.0685,7306,9ca9187d-e998-4ca0-8952-9d862d814903
7924,40.7351,-74.0685,7306,da38d20b-dfc6-48bd-9573-8edb2dbdd054
7925,40.7351,-74.0685,7306,836ae3ae-1a64-4347-9115-1f19a98998e0
7926,42.9238,-71.449,3103,296846e4-4c9d-4561-a5cb-63e1dde0ee35
7927,41.1356,-73.571,6903,701874db-67ec-4553-96c0-52e591109442
7928,40.8481,-74.0878,7075,37e1d09c-9650-4458-beef-d8be5ae8a6f9
7929,41.533,-72.7742,6450,c850a56e-0fdf-48ad-a0a9-1d6c93c62dc8
7930,42.7346,-71.189,1844,97add9e0-421e-4098-8e6b-4d73cd3863ff
7931,42.3496,-71.0753,2116,21f59898-1553-4a2d-946c-44036ae346e2
7932,43.248,-71.5112,3301,799b831c-0973-4d19-9705-1161feb17017
7933,42.6832,-71.3006,1826,d464ed8f-86c8-4458-963d-a2979103ac1f
7934,40.8918,-73.9736,7631,8f0a31b9-72c5-4303-93c7-bf7fc27a5c6c
7935,43.4435,-71.6697,3235,a990570b-6279-40c9-811d-055bbc04771d
7936,40.6645,-74.1108,7002,d1506d4a-671d-4ef9-aaa2-33315697aa9d
7937,40.7857,-74.3293,7039,288e36ce-c683-4ab9-9106-274edf7f8017
7938,42.476,-71.0969,2180,42aa9c7c-4074-4022-8f46-c30cdb212d2b
